Surprise,vl :)) còn đút tay túi áo ??
Sadness,thôi không níu giữ kí ức xa vời  và chẳng bao giờ thuộc về nơi em
Disgust,chúng mày bị điên à 😒
Sadness,có người cả đời ăn không hết lại có người thiếu ăn  thiếu mặc nhìn chán đời vãi
Enjoyment,đố ai định nghĩa được tình yêu . có khó gì đâu một buổi chiều . kề dao vào cổ yêu không hả . gật đầu lia lịa thế là yêu 🤣🤣🤣🤣🤣🤣
Enjoyment,page bị hack rồi . video hay nhất mình từg xem
Other,mưa rồi  chỗ tao đang mưa
Other,per mày cũng có tình yêu từ nơi đây phải không ?
Disgust,nhìn kinh 😌
Enjoyment,nhìn lại nhớ một thời oanh liệt nay còn đâu 😴 đề bao năm vẫn như vậy . vẫn thích nhất là câu 4 hình học 😊
Enjoyment,mà hiệu quả bất ngờ quá  quá đỉnh .
Other,ủa rồi ra nắm xe tải kéo ra như kéo xe đồ chơi dị ba
Sadness,từ bé đến giờ mình chưa bao giờ xếp được 1 cái rubic nào thế mà cu nhóc kia xếp xong trong vài giây ! xấu hổ quá
Surprise,quá kinh ngạc phá được mọi loại khóa luôn 😑😑😑
Disgust,phòng gym nơi những thằng gay yêu nhau và thông đít nhau :v
Enjoyment,mười mấy năm nữa tao cũng sẽ đạt kỉ lục thôi 😂😂😂
Enjoyment,anh thích em rồi đấy 😂
Other,thay đổi cái đau đầu luôn
Other,cũng chả biết tại sao luôn ...
Enjoyment,có cả chiêu của per trong đấu trường thú nè :)))
Sadness,đi chơi mẹ tao cũng không tha cho tao :) chửi tao làm mất buổi vui luôn á
Sadness,nhớ lúc trước tao cũng có học quyền và múa tứ linh đao bay thẳng vào trán . :)
Enjoyment,per đúng là hồi tđ vẫn một rổ cười mỗi ngày ha =))))
Disgust,số tiền ấy làm phước cho bao nhiêu người . đúng la dư thừa
Enjoyment,có đồng nghiệp đáng yêuc thì sếp có khó tánh mình vẫn cảm thấy vui rất nhiều . nhớ những ngày tháng đéo thèm tăng ca đi ăn bất chấp
Enjoyment,thế thì nó lại tốt quá
Other,má tao coi mà chóng mặt ... cầu này rồi dành cho chân ngắn như tao chắc
Enjoyment,mặt dày lại ôm cứng ngắt cho chị . 😆
Enjoyment,per bếp lò xo huyền thoại của ngoại hay nấu nè
Enjoyment,muốn được đi một lần 😆😆😆
Anger,bo ̣ n na ̀ y cho đi tu ̀ hê ́ tao
Surprise,thì ra nó là như này à
Other,đang họp nhớ gì không nhớ nhớ cái bếp
Enjoyment,hay cực
Anger,dume tao vừa mất 2 phút nhãm nhất cuộc đời tao 😒😒😒
Disgust,per hãy gặp nhau nói bằng mồm từ tỏ tình đến chia tay để không bị cap gửi cho hội chị em =))))))))
Enjoyment,có sáng tạo :))
Other,khi bạn sai mà không muốn đền thì cách tốt nhất nên dọa đối thủ thật mạnh vào @@
Other,tao thì đéo phân biệt đâu là gà đâu là vịt  đâu là nhãn đâu là vải . ????????
Enjoyment,mắt 2 mí dễ thương quá
Surprise,s mà nằm viện mà chị đẹp quá vậy
Sadness,huhu đéo muốn đi học đâu
Fear,thực ra chủ nó cũng bẩn vãi :) vầy quá kinh dị rồi :)
Other,hiểu lầm chút chút
Other,lại thanh niên quay phim khúc cuối ra hỏi chị ơi chị có sao không
Enjoyment,hay à ngheng
Sadness,ngày ấy chỉ vì quá ngu ngơ mà để lạc mất .
Enjoyment,giỏi mà 😁 đúng là thằng tây duy nhất ở vn học tiếng việt mà giọng tuy hoà ( giỏi )🤩
Sadness,t thua cả đứa con nít nữa ám ảnh vãi
Anger,eo hiểu người ta đỗ lòng đường vỉa hè thì rộng . chỉ lên nhắc người ta đỗ lùi xuống không ngã 3 thôi chứ đường của các bà đâu . có thế cũng đưa lên . ko ai bênh cái này đâu . ích kỉ nó vừa thôi
Other,per bảo này mày không được đi chơi đêm nhé
Enjoyment,chủ như này lại chăm làm vãi =))
Anger,ngày đéo nào cũng đòi người yêu  sinh nhật bác hồ hay quốc khánh cũng đéo thấy tha 😕
Enjoyment,móe . con nhện . cười đau cả ruột .
Enjoyment,coi mà hồi hộp vãi 😂😂😂... nghỉ tới khúc nó nhảy trượt rớt xún chắc bó chửi banh nóc ... v
Enjoyment,trai đẹp nó yêu nhâu hết rồi các chế ơi ... tranh thủ quơ được thằng nào quơ đi không thì hết đó kkkk
Enjoyment,dễ thương hết sức ??
Surprise,ô ông này vẫn còn làm video à :v
Enjoyment,bố mẹ cho ta đx tồn tại trên cuộc đời này biết nhận thức thì tự đi lên từ đôi tay của mình nhé 😘
Disgust,anh chơi ác quá
Sadness,phần còn lại là nỗi nhớ và những lần thở dài :((
Anger,chắc tao đấm chết mẹ nó quá 😠😠
Enjoyment,per mình đi xem phim này nha em ơi
Other,từ ngày ra trường là chưa về
Anger,mọe  chúng mày có thôi đi không ? :)
Disgust,bố khỉ chó chứ kphai người -.-
Disgust,1 lũ hèn bỏ mẹ mấy đứa nó cũng thế
Other,per thay vì đọc chuyện ma thì mày có thể coi hết video này :))
Anger,cay vãi lồn
Surprise,per wow 😂 cảnh bắt nhện kịch tính vãi
Fear,per đáng sợ quá
Other,per lắp đi  chứ tốn tiền điện thoại lắm
Surprise,viện nào nhìn đẹp thế
Disgust,định share cho mấy bạn trong list fr thêm động lực mà đọc bình luận xong đến tao còn thấy tụt mood 😌
Disgust,làm nghề không có tâm 🙂
Disgust,xong vài tháng sau thằng bạn chung lớp chửi mình chảnh  bố đời .
Disgust,việt nam học tây chỗ này đây trách gì giờ toàn cô trò rủ nhau vào nhà nghỉ
Surprise,giọng nghe hay quá
Surprise,có tiền mua cả cây nhỉ
Anger,những người nhập cho các chau ăn thịt bẩn đó họ có còn là con người nũa không ? vì tiền mà họ để lương tao bị cho cắm mất rồi . lũ khốn nạn
Disgust,trước gầy giả gái xinh . giờ béo lên ông mặc cái váy như tra tấn cái váy .
Sadness,nghe lại mà nhớ những ngày tháng say đắm trong nỗi cô đơn
Enjoyment,đáng yêu thế bà đẹp gê
Enjoyment,nhìn đẹp quá đi mất
Sadness,nhói lòng lớp tôi
Sadness,khổ thân em nó . ??
Fear,sau khi kết hôn  anh sẽ thuê người giết cô để hưởng trọn tiền bảo hiểm 😌
Other,giá mà thằng lái xe ngồi trong xe oto trông xe thì tốt biết mấy !
Other,dẻo phết ... nhưng mà cái gì dẻo quá cũng không tốt ...😄
Enjoyment,năm nào bố tao cũng đi  năm nào cũng về kể là đông quá cả tiếng mới nhích được 10m mà năm sau vẫn cứ đúng ngày bố tao lại đi vậy đó =))
Enjoyment,per câu chuyện này thú vị nhỉ ?
Disgust,nó dựng lên nó quay đấy  nghe giọng thằng quay như giọng 2 con bede hôm bữa đánh nhau ở quán nước
Enjoyment,cưng hết phần thiên hạ
Enjoyment,cười vui vãi
Other,có mà ngược lại ... thời thế thay đổi rồi
Other,tài sản thời bao cấp ...
Other,tưởng tượng như vừa lắp não thì lại rớt ... đại loại như vậy đó 🤣🤣🤣
Enjoyment,hay lắm chàng trai trẻ
Other,nhưng những người làm trong các ngành này không mấy ai có nhiều nhà to và nhiều đất đai
Surprise,ăn gì khôn thế
Anger,tiên sư bố mày vỡ màn hình tao rồu
Enjoyment,áo xinh thế .. cho tớ mượn đi tiệc nhé !
Enjoyment,per hả dạ ghê mày !
Sadness,mày làm tao buồn đó per ??
Other,ai cho xin bài nhạc helo đi :))
Enjoyment,giá như nơi nào cũng có 1 đội như vậy thì những người đi khuya xe hư đỡ khổ biết bao . thật là hành động đáng chia sẻ
Sadness,chuẩn bị kiểm tra hình huhu :((
Enjoyment,em vẫn nhớ cái bếp này kkk
Anger,bọn này phải cho nó thưởng thức dống như nó đã làm với cây bao nhiêu cây thì bấy nhiêu mũi
Surprise,7 năm rồi . nhanh quá
Sadness,rụng tim 😭
Disgust,admin đăng mà không nghi nguồn ở đâu ra đúng là ăn cắp bản quyền
Disgust,nhìn là biết cái quả này fa lâu lắm rồi này  cũng may chưa đóng 🕸🕸🕸😂
Disgust,chưa chi đã để thua từ hình ảnh này . thua
Sadness,một cái vẫy tay đầy luyến tiếc từ cuộc họp tới đất nước việt nam
Other,cũng đừng nghĩ là những người ân cần nhẹ nhàng với mày là tốt . xã hội bây giờ không tin bố con thằng nào được
Enjoyment,mỉa mai cực mạnh =))
Sadness,chưa bao giờ bắn trúng 😬
Other,trừ chết ra thì mọi chuyện đều có thể giải quyết 💪
Enjoyment,🙂 thanh xuân của em đã từng có khoảng time tươi đẹp
Anger,đánh bố mày như này xem  bố túm được 1 con bố xiên chết cụ mày
Enjoyment,mai tao cũng đi ship mới được . có bài này áp dụng luôn .
Surprise,vũ khí sinh học này mạnh thật !
Enjoyment,chồng biết không  hihi
Other,per vợ thích bếp ga mini hay loại bếp ga đôi nào 😂😂😂😂
Other,giả sử mà bị thằng nào bỏ túi cả lọ nó có chửi không nhỉ
Other,mỗi lần mẹ tao sai tao nhóm lửa  chắc tao nhóm hết 40 tờ giấy  và 1 tiếng sau mớii có lửa 😌
Enjoyment,giờ mới biết =))
Other,per hôm nay tới lượt đứa nào nấu cơm
Anger,dm kiện cho đi tù chết mẹ đi
Disgust,mặt con ngáo còn hiền hơn con đứng trên cây cột
Sadness,chả bù cho con ml này . đợi mãi không thấy nó về . hy vọng em không bị bọn xấu bắt lên dĩa là tốt rồi :(
Sadness,ng ta cuối cùng thì cũng được còn tôi thì never 😞
Enjoyment,dễ thương vãi =)))
Disgust,cô chủ nhiệm óc chó quá
Disgust,mấy thằng vô học
Enjoyment,chuột nhìn thấy mèo sợ là đúng rồi =))
Enjoyment,hè về chỉ thích ăn cái này .
Enjoyment,per trời đựu cầu hôn nó phải thế . đã đẹp trai còn có não
Enjoyment,qua câu chuyện vừa bịa ra tôi hi vọng các bạn sẽ có cái nhìn thoáng hơn về csgt việt nam 😂😂
Other,chúng mày ngồi canh đó cho tao . có con muỗi nào hó hé là ăn liền ??
Fear,thứ yêu nghiệt  nhỏ g vẫn sợ nó nhất sau mấy con lắm chân t . t
Sadness,quá ý nghĩa . mình trẻ mà chắc gì làm được vậy
Disgust,thôi  bớt bớt đi không có ngày lại thiệt thân  nguyên 1 cái vỉa hè rộng thênh thang còn lắm chuyện  lúc nó đánh cho lại bảo bạo lực với nữ
Enjoyment,trời ơi . dễ thương quá luôn ❤️❤️
Other,cho hỏi cây cầu này ở đâu vậy ... ai biết chỉ dùm tôi cảm ơn ! 😂
Enjoyment,đcm ngôn tình vãiiii
Sadness,rồi đất nước mình sẽ đi về đâu .:'(
Other,thời buổi này là thằng con trai trước hết phải có khả năng kinh tế phải nuôi được bố mẹ rồi hãy tính đến chuyện kết hôn
Sadness,chịu hay không không quan trọng  quan trọng là không có ai lấy
Other,có hay không là ở nơi ta  đời không thú vị nhưng ta lại thấy thú vị khi được sống ở đời
Sadness,ngoài những bài chia tay vì lí do vớ vẩn ra thì neu cũng có những bài đăng đọc rồi còn nhớ mãi .
Disgust,dm . nó xấu cả tính lẫn nết bố đẻ . nó còn không chịu . được thằng nào bốc nó đi cái
Other,không thuộc kịch bản chuẩn mẹ rồi
Other,khi đời quá mệt mỏi . đi tìm 1 chút drama
Other,chỉ là nóng quá tắm cho mát thôi mà
Enjoyment,cho em xin tên facebook của c trong video để khi buồn em có thứ mua vui ạ . cám ơn mọi người
Enjoyment,per bị chữi thì ráng nghe mà vui đi nghe . cứ như nghe hát miễn phí 🤣🤣 còn bị chữi là còn hạnh phúc . nguoi ngoài ngọt ngào nhưng chắc gì đã thật lòng đâu
Disgust,trời ơi ai nuôi chó mà để nó tội thế kia . đéo có trách nhiệm
Disgust,yêu nhau lắm cắn nhau đau  tao thấy dòng chảy tiền kiếp của 2 đứa mày là vậy
Disgust,mày đấy  đừng làm tao đau đầu thêm
Surprise,thật không thể tin được
Fear,có đứa nào vừa xem vừa sờ tai mình không ? sợ vãi :<<<
Enjoyment,truyện thật đây này . đang đi bình thường qua đoạn cầu giấy anh csgt thổi lại “ gạt chân chống lên em . anh nhắc nhỉ thôi . đi đi “ 😂 hú hồn
Other,nhìn như nó muốn dẫn nhỏ đó đi đâu ấy
Enjoyment,ổng đang chán ai tán yêuc luôn 😂😂
Disgust,camry nhập thường cán bộ . mà cán bộ anh em hiểu rồi
Enjoyment,các chuỵ của iemm hoang sury lưu cẩm ly vui quá cơ  ghét nhau lắm có yêu thương gì đâu 😆😁😁😁
Enjoyment,cưng vậy trời  anh cho em xin ảnh nha ạ
Other,bà này đéo gặp mình nhỉ  đọ luôn
Sadness,tao nghĩ chắc do kiếp trước mình tu chưa thành tâm nên kiếp này cuộc đời tao như 1 trò đùa  tạo hóa ghẻ lạnh . chán đời :)))))
Disgust,biết đâu nó không thích bạn mà chỉ tiếp cận bạn vì đã lỡ yêu thằng bạn thân của bạn
Enjoyment,thông minh :v
Anger,bọn này không phải là người . cho đi tù hết . chỉ sợ nó có tiền nó bịt miệng thôi
Sadness,ôi đời vẫn là chịu không nỗi đời mà  chán
Enjoyment,là crush ông nào thì chạy ra bế vào nhà dễ dàng có người yêu :)
Anger,per thế lol nào lần nào đến fucklong uống cũng gặp ex - đồng nghiệp đứng cửa chào tụt mút đéo muốn uống nữa :)
Other,nên nhớ chẳng có cơn giận nào chẳng bùng nỗ  chỉ là nó đang bị nén lại .
Disgust,bạn này không biết cách dọn phòng rồi  phải áp dụng hóa học vào đây nhé  mút sẽ bị tan chảy khi tẩm xăng vào  cho nên bạn cần phải đổ xăng vào mút  việc tiếp theo là ta cần 1 ngọn lửa
Sadness,người yêu tao bỏ tao rồi :(
Enjoyment,giờ còn lo học sánh vai với cường quốc 5 châu ai lại đi cưới chồng bây giờ :))))
Enjoyment,đâu phải ai muốn thích tao cũng được đâu
Enjoyment,hạnh phúc thật :))
Other,bọn này lại muốn nổi rồi !
Other,ờ thì 1 con ngựa ăn cả tàu bỏ cỏ vì con ngựa nó ăn hết cỏ rồi 😂😂😂
Other,nó hiền thôi chứ nó hung lại đấm cho không trượt phát lào . 🤣
Surprise,ủa chuyển biến bất ngờ vậy
Anger,quỳ rồi chết ông chết bà chúng mày à ? tao hồi xưa đi học còn ăn cây như cơm bữa  véo tai mỗi ngày ? dume học thì ngu phá thì giỏi bắt quỳ là nhẹ rồi ở đó mà gáy con cặc
Other,dume đáng yêu vãi để tao vào chăm mày
Disgust,nghe tiếng ăn tợp tợp ám ảnh quá
Other,thử im lặng xem như nào
Sadness,thôi mình nói đùa đấy :(
Disgust,ít bị trầm cảm với vui vẻ đâu không thấu chứ ế sấp mặt vì không giống gái là có à
Enjoyment,bạn này yêu bố nhiều lắm mới vui vì bị bố mắng . chứ ai đời bị la mắng mà kể lại cho người khác nghe mà vui đến thế
Sadness,hôm bữa 2 bình siro dâu thấy tiếc  nay bình mật ong còn tiếc hơn
Surprise,không làm gì cũng thành fan cứng là sao ?
Enjoyment,đoạn nộp bài kiểm tra mới tức cười ông thầy :))
Other,má  1 ngày tao ho 3 4 lần . tao có nên dừng ho lại không mày
Enjoyment,có ai xem xong không sợ với không giật mình như tao không @@
Surprise,per wow
Disgust,anh ơi đấm nó một cái cho em nhé sống mất dậy đéo tả được
Other,gần có tiền để mua
Enjoyment,dễ thở hơn so với đề văn sáng nay 😂😂😂
Other,tao đã làm theo video này và kết quả là .... thôi cán bộ kêu tao quét dọn rồi quét xong tao kể tiếp
Enjoyment,""" tụi mình tuy không yêu nhau hai lần  nhưng nếu có cơ hội ... anh chắc chắn vẫn tặng em đoá hồng đẹp nhất """
Surprise,ko phải để xé giấy ak ?
Enjoyment,chúc mừng
Sadness,1 thời gắn bó với nó . nhớ lại ngày xưa cực khổ
Other,xem ra giá cả và chất lượng mà không oke thì không ổn ...
Sadness,ước gì ba còn sống để làm điều đó với má . nhớ ba ❤️
Fear,có chuyện gì thê bố . bố đừng làm con sợ :((
Disgust,lêu lêu mày :)) đồ con chó không có mẹ ẳm :))
Other,đang tìm ra 1 điểm sai nào đó nhưng có lẽ không có :)
Enjoyment,bộ phim đáng xem đó mấy man
Other,per quan trọng là phải có hội nói sấu sếp :v
Enjoyment,bà nuốt quả chuối tao cười tao ẻ
Sadness,😭😭😭 sinh lão bệnh tử hẹn gặp kiếp sau
Sadness,tao đa khóc khi xem phim này 😭😭😭😭😭
Enjoyment,con mong bác dù nghèo nhưng sống luôn luôn vv  chúc bác 1 đời bình an
Enjoyment,thương nhau còn chả hết dỗi nhau làm chi 😂
Disgust,đéo bao giờ luôn :)
Enjoyment,"câu này lên "" nhanh như chớp "" được nờ 🤣"
Disgust,ý thức của thằng lái xe đấy kém quá cho lên nó phải chả giá bằng tiền mặt thôi . không có gì phải chách ai cả .
Sadness,yêu quá đi mất . tuổi thơ của mình toàn nện mấy thằng con trai . trong lớp mình toàn làm xếp nên chẳng được giúp đỡ
Anger,ngứa mắt lắm à nhen
Enjoyment,phìm này rất rất hay đôi với ai sống hướng nội !
Fear,e vừa bị điện cao thế giật hôm 17 chạp . bh nhìn cái ông này mà sợ .
Other,đây là kiểu tự tay bóp dái nè
Sadness,tận cùng của tan vỡ ah có biết là gì không ?
Disgust,gặp tao thì tao khinh
Other,năm ngoái lấy ghế ra ngồi rồi  năm nay lấy xe chạy ra đường để nhìn cho rõ
Other,quan trọng vẫn là cái phải đẹp trai . rồi mới sau đó nữa ... lạ gì các bà
Sadness,per hay đó bro  trừ điểm bro chưa bao ăn :)) - 10
Anger,mất trật tự thôi có cần phải z không bắt đứng là được rồi cùng lắm là mời phụ huynh vô nói trao đổi có cần phải bắt quỳ trước lớp z không như z khác nào chà đạp lòng tự trọng của nó .
Sadness,moá hồi hợp chờ main thắng ai dè thua bởi cái mông huhu
Other,mình hiền mà lúc cáu là chỉ im lặng không nói gì thì là sao ta 🤔
Disgust,toàn để báo nó giật tít không thèm đọc cả bài rồi giãy nảy lên như đỉa phải vôi
Sadness,buồn vì mình không giúp được gì cho ai . nhìn những người khác khổ hơn mình mà thấy thương họ
Other,per muốn nói gì phải ngó trước ngó sau không chi mất đầu như chơi 😂😂
Disgust,"câu chốt .... "" chuyện cổ tích per "".... thôi tao quỳ ..."
Disgust,chán đời các thanh niên  dơ nhục chứ hay ho đéo gì
Surprise,nhìn 1 hồi thấy quen quen  ai ngờ đúng thật :)))))))
Enjoyment,những chuyện trọng đại trong đời ... ta cứ nghe lời vợ khuyên  và làm ngược lại ắt thành công ????
Other,lại cho lên chơi với các cụ 😌😌😌
Fear,không muốn yêu ai cả
Sadness,bộ cuối nhìn đau lòng thật :(
Enjoyment,động lực của phan con gái
Other,đẹp không
Enjoyment,ý nghĩa và đáng suy ngẫm thật
Disgust,chó đã biết chê cứt
Fear,sợ vãi linh hồn 😞
Enjoyment,đi đâu cũng ngó ngang ngó dọc để được nhìn thấy crush 😂 ngóng nó đến mức cổ dài ra hẳn mấy cái 😂
Enjoyment,đúng vậy dù có mệt mà đồng nghiệp nhiệt tình vui vẻ là cùng muốn đi hoài
Enjoyment,cái ông aamir khan đóng phim nao cũng hay và ý nghia het
Sadness,rồi chưng ngắn như tao sao nhảy qua 😿
Disgust,rốt cục sao chúng nó mò về tận nhà bạn nhỉ  kinh vãi
Other,vỉa hè rộng thênh thang mà nhỉ
Enjoyment,bếp dầu ngày xưa thật ý nghĩa
Sadness,lâu rất lâu mới gặp được lần rồi liết mắt nhìn cái :)))) chưa thấy nó cười
Enjoyment,giận lại là cách giải quyết nhanh nhất . để khẳng định là mình luôn đúng 😃
Disgust,nhìn ghét nhỉ :))
Sadness,tao chả nhớ ngày tháng năm sinh của mẹ tao và ngược lại :((
Enjoyment,em ấy còn cười được chứng tỏ em rất mạnh mẽ
Other,lấy rơm nấu cơm và cái kết
Disgust,có án rồi đừng làm trò . anh hùng rồi lại quay lại trại đấy :)))
Disgust,hư hỏg cả thế hệ
Enjoyment,cảm ơn . anh .
Enjoyment,mất tiền khôn cũng đáng mà .
Enjoyment,thương vãi  yêu vãi 😍😍😍 tao cũng thèm có em
Other,per nơi tình yêu bắt đầu kìa bao nhiêu
Enjoyment,đúng cát bà rồiii ~
Fear,có ai nhìn thấy giun đang bò trong ảnh không  sợ vãi
Sadness,tao đau lòng quá
Surprise,ồ ra thế . tớ sẽ lưu ý :)) mong sẽ có cơ hội sờ nó . nhìn như cục bông í uwu
Enjoyment,xem giải trí thật
Enjoyment,giờ mới hiểu tại sao lúc đầu nhà hàng không cho đặt chỗ ..... má nó li hôn 3 lần rồi lần nào cũng phải giảm giá 30 % nó ly hôn thêm vài lần nữa chắc sập bà nó tiệm
Disgust,đã ngu lại con tỏ ra nguy hiểm .
Sadness,giống tao . nhưng cô ấy có hiểu đâu
Enjoyment,uất quá anh ấy cũng phản ứng cãi lại . hì hì đáng yêu quá
Sadness,nhà tao có nhưng nó rỉ sét hết rồi :((
Anger,người mất dậy thật thì không bao giờ cảm thấy mình mất dậy . và người mất dạy thì cứ địt mẹ người khác và nói người khác là người mất dạy . tôi nhầm hành tinh chuẩn mẹ rồi .
Enjoyment,hồi bé bị ghiền mùi này :))))
Enjoyment,lạy ông nào nghĩ ra kịch này !!!
Sadness,thấy tội nó ghê ????
Enjoyment,thiệt là cao minh  hahaaa
Other,tao chơi với con trai nhiều nên tao mất lòng tin vào con trai rồi
Other,tốt nhất là phải sử phạt thật nặng thì các trường hợp như vậy mới không tiếp tục xảy ra
Other,dĩa bay . trả lại để tôi về
Enjoyment,per cố gắng lên nha anh  mọi điều tốt đep đang chờ anh 💓💓
Sadness,per 2 ly trà sữa bạn làm rơi mà chưa thấy bồi thường lại mình 😞
Enjoyment,ỏ đáng yêu =)))
Disgust,hết hồn . sợ quá nhỉ . nhạt !
Sadness,chắc phát khóc mất 😭
Enjoyment,những người thương tôi không phải buồn vì tôi mà là tự hào vì tôi
Disgust,10 triệu có lẻ quá ít so với số tiền mà bọn nầy được thê để phá hoại cả một nền chăn nuôi gia súc nói riêng  cả một nền kinh tế nói chung 
Enjoyment,cười ỉa thánh nào làm video này
Other,bài này quen quen
Fear,rất nguy hiểm
Sadness,nhìn quả mặt của nó thì tao công nhận thất tình thật đáng thương ?
Sadness,tội quá . thương em
Disgust,mập mà xinh nó sẽ khác mập và xấu - _ -
Other,đồng nghiệp là ai kệ mẹ nó quan trọng lương bao nhiêu
Sadness,mỗi mùa trung thu đến nhìn người ta mua bánh tặng nhau mình lại thấy chạnh lòng ! 😞
Other,khác xưa thật mà
Enjoyment,khá quá nhể :)))
Sadness,t thề mỗi lần dọn phòng sn này thì banh kem  pháo kim tuyến . đủ các thứ . khóc mà bụt nó đéo lên
Fear,toàn tặng đồ gây sát thương thế kia khả năng bị phản damage là rất cao
Enjoyment,bỏ qua mấy dòg chữ  nhìn khuôn mặt con bé không thể nhịn cười per :))
Anger,bọn này đóng điện cho nó đi luôn  giữ làm gì cho chật đất
Surprise,tui còn chưa biết sì phố là gì . ổng biết luôn á trời
Other,hàng cổ rồi anh ơi
Surprise,a cũng ở trong đây à
Disgust,đổi cả cuộc đời giống người tàn tật để được cái video này .
Enjoyment,yêu quá hóa điên 🤣
Disgust,per tao đã khuyên mày rồi mà không nghe  làm màu chi mà tặng hộp quà cho bự để người ta dọn cực khổ đến nỗi đăng lên mxh kìa 😩
Disgust,chọn thằng nào không quan trọng  vì đằng nào cũng không có thằng nào nó thích em đâu mà ảo tưởng =))
Enjoyment,buổi tối vui vẻ và ấm áp nhé đại kỷ nguyên ! tương tác cho hằng khỏi trôi bài nhé !
Enjoyment,tụi nhỏ dễ thương quá
Enjoyment,vậy mình xin chúc đk n năm tới không còn cô đơn nữa nha kkkkklk
Disgust,toàn mấy con bán hàng online đăng để cau view thôi phạt nặng vào
Sadness,ngày hôm ấy tuyệt đẹp nhưng lại đượm một nỗi buồn ngày mai thôi chg được gặp thầy cô bb lũ chúng tôi khép cánh cửa ấy lại nhìn lại toàn bộ khung cảnh ôi thân thương biết mấy cảnh vật quen thuộc sẽ không được trông thấy nữa
Disgust,nhỏ mà mất nết
Disgust,200 triệu này lấy từ nguồn ngân sách nào để bồi thường ? hay cứ lấy từ từng đồng tiền thuế của người dân để sửa sai lầm cho 1 cá nhân hay một đơn vị tư pháp ?
Disgust,thằng này bị điên chuẩn mẹ rồi
Sadness,đúng là nói thì dễ hành động không bao giờ làm được )))
Other,nhà nước pháp luật việt nam lên tiếng hộ em nó cái
Other,theo tao thì mày nên chọn thằg nhiều tiền . đến năm cuối thì mày quay lại chọn với thằg nhiều tiền học bổg . m hỏi vậy là mày được lựa chọn mà . đấy là cách tốt nhất cho người hám tiền như mày
Enjoyment,nghe nói 2020 hơn 4tr đàn ông sẽ ế vợ . mình chỉ việc chờ thêm 1 năm nữa thôi là đăng tin tuyển chồng 😂😂
Enjoyment,đại học vui lắm cậu :)) weeee
Disgust,chú em còn non quá  kêu thu ngân đánh thêm phần phụ thu dọn vệ sinh 200k  không đưa thì kêu bảo vệ không cho lấy xe  đó quy định hầu hết các quán karaok  trường hợp phụ thu là mang đồ ăn ngoài vào  ói trong phòng  và đỗ bia nước ngọt  xả rát kiểu như trong video
Enjoyment,k cần biết nội dung ... nhìn mặt con bé thoy muốn cưới về cho con trai mình ngay rồi 😂😂
Enjoyment,ngày bé nấu hoài không chín . tức rủ mấy đứa ra đốt cả đống rơm nhà hàng xóm
Sadness,crush đi nhậu rồi say  rồi bị thịt ... hic hic
Disgust,trong tất cả các con  con mèo là mất dạy nhất …
Disgust,cây hoa sữa thì nói cây hoa sữa đi  tình yêu tình báo gì ra ngửi mùi chắc mất mẹ tình yêu luôn
Enjoyment,thương thương con =)) yêu ghê cơ ý cái mẹt hờn dỗi
Disgust,cái thế giới loạn hết rồi  loạn thật rồi  trả tao cái đĩa bay
Enjoyment,quê ở huyện kế bên mà chưa 1 lần đi =))))
Enjoyment,hãy cười thật tươi để cho cuộc sống của bạn trở nên thật tuyệt vời 😁
Enjoyment,tuyển ngay về làm nghiên cứu viên cao cấp cho các hãng khóa :d
Other,tao cứ nhìn xong nghĩ  tay nào cầm bút là tay phải 
Other,nó sẽ ra cái ốp  lo gì thiếu đồ chơi
Disgust,ờ đúng rồi  có thể chỉ là đang lợi dụng mày viết content free xong thích là sửa thôi hihi
Enjoyment,con bé cưng gì đâu . vk ơi anh muốn có cục bảo bối như vậy per
Enjoyment,cưng quá trời luôn
Disgust,a triệu mua quả báo thì quá rẻ mạt 😞 tiếc là luật có vậy 😏
Enjoyment,cực kì bản lĩnh lẫn liều lĩnh
Enjoyment,aeon tâm lý thế :)) mày . n vào mua que kem tránh nóng
Disgust,người ta đỗ dưới lòng đường chứ đỗ vào nhà chị đâu mà van hóa gì . chủ thớt mới là người ấu trĩ lạc hậu nhé
Enjoyment,chị lỡ mất 1 nhịp tim vì cưng đấy ❤️❤️❤️
Enjoyment,:)) đéo hiểu sao mấy phim truyền hình của ấn xl vãi mà phim như thế nào thì lại qá hay
Sadness,per chán quá
Sadness,nghe thấm câu vàng trắng nhưng thực tế là trắng tay thôi nghe mà buồn
Other,thoa kem chống nắng như người ...
Surprise,per đấy móng tay dài nhất thế giới đấy
Other,đằng nào mà chẳng thịt chẳng qua sớm hay muộn thôi
Other,trên thì một kiểu dưới thì kiểu khác
Sadness,"nhạc buồn quá . bài này là bài "" chia tay trong chiều hoàng hôn nắng úa màu "" - justin bieber cho bạn nào chưa biết nhé . :'("
Enjoyment,per đây . cô gái bán hàng thú vị đây . phải xem cho hết
Sadness,dẫu hiên ngang giữa đất trời gặp con vợ đểu thì đời cũng xong
Enjoyment,cmt buồn cười vll  nhớ mình cừng có kinh nghiệm chạy ngỗng :)))
Other,"lớn lên rồi ta sẽ tự hiểu .. "" tại sao ngày đó cha mẹ thế này thế kia với ta "" ..."
Other,hình như câu này quen quen ý le tuyet nguyen nhỉ
Anger,nó ăn cà rốt chứ nó ăn cái gì mà liếc quễ mều mặp 😡😡😡
